epoch,accuracy,loss,lr,mse,precision,recall,val_accuracy,val_loss,val_mse,val_precision,val_recall
0,0.4969135820865631,76.31611633300781,1e-05,0.4797694683074951,0.3333333432674408,0.006172839552164078,0.5,49.10515594482422,0.48774465918540955,0.0,0.0
1,0.5,32.75449752807617,1e-05,0.45260509848594666,0.0,0.0,0.5,20.111305236816406,0.36021190881729126,0.0,0.0
2,0.5,12.87492847442627,1e-05,0.4145854711532593,0.0,0.0,0.5,7.450901508331299,0.466219425201416,0.0,0.0
3,0.5765432119369507,4.595291614532471,1e-05,0.36260297894477844,0.8100000023841858,0.20000000298023224,0.644444465637207,2.564116954803467,0.32610803842544556,0.8170731663703918,0.3722222149372101
4,0.6104938387870789,1.6620293855667114,1e-05,0.3403504490852356,0.8278388381004333,0.2790123522281647,0.6027777791023254,1.0598615407943726,0.3498254418373108,1.0,0.20555555820465088
5,0.6456789970397949,0.8463665843009949,1e-05,0.3120218813419342,0.8352272510528564,0.3629629611968994,0.6833333373069763,0.7076820135116577,0.28144803643226624,0.9459459185600281,0.3888888955116272
6,0.6672839522361755,0.68165123462677,1e-05,0.2967328429222107,0.8296837210655212,0.42098766565322876,0.6499999761581421,0.6674368381500244,0.2978152930736542,0.7647058963775635,0.4333333373069763
7,0.6765432357788086,0.6553869843482971,1e-05,0.2898651361465454,0.8356807231903076,0.4395061731338501,0.6944444179534912,0.6304383277893066,0.27179259061813354,1.0,0.3888888955116272
8,0.6820987462997437,0.6476894021034241,1e-05,0.2854377329349518,0.881136953830719,0.42098766565322876,0.6722221970558167,0.6684337854385376,0.3079301118850708,0.7214285731315613,0.5611110925674438
9,0.6814814805984497,0.6445210576057434,1e-05,0.2829081118106842,0.8620689511299133,0.43209877610206604,0.6944444179534912,0.6314268112182617,0.27978864312171936,1.0,0.3888888955116272
10,0.6827160716056824,0.643802285194397,1e-05,0.2817328870296478,0.879487156867981,0.4234567880630493,0.6861110925674438,0.6331084966659546,0.28747445344924927,0.9466666579246521,0.39444443583488464
11,0.6987654566764832,0.6381554007530212,1e-05,0.2687613368034363,0.8726851940155029,0.4654321074485779,0.7111111283302307,0.6222018003463745,0.2641354501247406,1.0,0.42222222685813904
12,0.7092592716217041,0.6327887773513794,1e-05,0.2617174983024597,0.9007092118263245,0.4703703820705414,0.6833333373069763,0.6589758992195129,0.29849863052368164,0.7426470518112183,0.5611110925674438
13,0.7160493731498718,0.629939615726471,1e-05,0.25427141785621643,0.890625,0.49259260296821594,0.7027778029441833,0.6509628295898438,0.28283730149269104,0.770370364189148,0.5777778029441833
14,0.7339506149291992,0.6265704035758972,1e-05,0.23801685869693756,0.8972746133804321,0.5283950567245483,0.6833333373069763,0.6543161869049072,0.3020727336406708,0.7894737124443054,0.5
15,0.7617284059524536,0.6171423196792603,1e-05,0.2261366844177246,0.9108527302742004,0.5802469253540039,0.6638888716697693,0.6722511649131775,0.3102068305015564,0.6928104758262634,0.5888888835906982
16,0.7574074268341064,0.6177194118499756,1e-05,0.22666266560554504,0.9112426042556763,0.5703703761100769,0.6944444179534912,0.6458129286766052,0.28599509596824646,0.8017241358757019,0.5166666507720947
17,0.7722222208976746,0.610756516456604,1e-05,0.21606892347335815,0.9332023859024048,0.5864197611808777,0.6944444179534912,0.6466084122657776,0.2842434346675873,0.7868852615356445,0.5333333611488342
18,0.7765432000160217,0.609696090221405,1e-05,0.20728258788585663,0.9242424368858337,0.6024691462516785,0.6861110925674438,0.6575917601585388,0.2995101809501648,0.7557252049446106,0.550000011920929
19,0.7962962985038757,0.6022167205810547,1e-06,0.19613341987133026,0.9411764740943909,0.6320987939834595,0.6861110925674438,0.6559997200965881,0.2903730273246765,0.7342657446861267,0.5833333134651184
20,0.7969135642051697,0.6005063056945801,1e-06,0.19267576932907104,0.9429097771644592,0.6320987939834595,0.699999988079071,0.6501859426498413,0.2852719724178314,0.7647058963775635,0.5777778029441833
21,0.8024691343307495,0.5994507074356079,1e-06,0.18969841301441193,0.9487179517745972,0.6395061612129211,0.6944444179534912,0.6573334336280823,0.29180002212524414,0.7397260069847107,0.6000000238418579
22,0.8080247044563293,0.5978142023086548,1e-06,0.18425185978412628,0.9447415471076965,0.654321014881134,0.6972222328186035,0.6561792492866516,0.2921485900878906,0.748251736164093,0.5944444537162781
23,0.8067901134490967,0.5966929197311401,1e-06,0.18322446942329407,0.9477477669715881,0.6493827104568481,0.6888889074325562,0.6628963947296143,0.30125805735588074,0.7266666889190674,0.605555534362793
24,0.8067901134490967,0.5968886017799377,1e-06,0.18361912667751312,0.9461400508880615,0.6506173014640808,0.6972222328186035,0.6560086011886597,0.2920880913734436,0.748251736164093,0.5944444537162781
25,0.8129629492759705,0.5952445864677429,1e-06,0.1800014227628708,0.9486725926399231,0.6617283821105957,0.6916666626930237,0.6601210236549377,0.2970890402793884,0.7379310131072998,0.5944444537162781
26,0.8129629492759705,0.5944754481315613,1e-07,0.18026795983314514,0.9551166892051697,0.6567901372909546,0.6833333373069763,0.6635434627532959,0.30166271328926086,0.7200000286102295,0.6000000238418579
