epoch,accuracy,loss,lr,mse,precision,recall,val_accuracy,val_loss,val_mse,val_precision,val_recall
0,0.49938270449638367,1.6184663772583008,1e-05,0.499124675989151,0.0,0.0,0.5,1.436032772064209,0.4999193847179413,0.0,0.0
1,0.5,1.2805448770523071,1e-05,0.49948686361312866,0.0,0.0,0.5,1.141502857208252,0.4982147514820099,0.0,0.0
2,0.5,1.035780668258667,1e-05,0.49891582131385803,0.0,0.0,0.5,0.9440180659294128,0.4999921917915344,0.0,0.0
3,0.5,0.8841977715492249,1e-05,0.4999379813671112,0.0,0.0,0.5,0.8324585556983948,0.4998457133769989,0.0,0.0
4,0.5,0.7962802648544312,1e-05,0.4988972842693329,0.0,0.0,0.5,0.765690267086029,0.4907768964767456,0.0,0.0
5,0.5,0.7527764439582825,1e-05,0.49285587668418884,0.0,0.0,0.5,0.7378290891647339,0.4999559223651886,0.0,0.0
6,0.5,0.7277501225471497,1e-05,0.4988510012626648,0.0,0.0,0.5,0.7169716954231262,0.4860568046569824,0.0,0.0
7,0.5,0.7138452529907227,1e-05,0.49666333198547363,0.0,0.0,0.5,0.7084969878196716,0.4999975562095642,0.0,0.0
8,0.5,0.705036461353302,1e-05,0.49992600083351135,0.0,0.0,0.5,0.7019380927085876,0.4991399645805359,0.0,0.0
9,0.5,0.7004733085632324,1e-05,0.49525055289268494,0.0,0.0,0.5,0.6986929774284363,0.49997854232788086,0.0,0.0
10,0.5,0.6976709365844727,1e-05,0.4996389150619507,0.0,0.0,0.5,0.6967892050743103,0.4999445676803589,0.0,0.0
11,0.5,0.6960124969482422,1e-05,0.49567335844039917,0.0,0.0,0.5,0.6927780508995056,0.46200820803642273,0.0,0.0
12,0.5037037134170532,0.6949442028999329,1e-05,0.4905819296836853,0.6666666865348816,0.014814814552664757,0.5,0.6954559683799744,0.49999988079071045,0.0,0.0
13,0.5092592835426331,0.6919435858726501,1e-05,0.4647371172904968,0.7777777910232544,0.025925925001502037,0.5277777910232544,0.683453381061554,0.45725440979003906,1.0,0.0555555559694767
14,0.5512345433235168,0.6807587742805481,1e-05,0.42111316323280334,0.7398843765258789,0.15802469849586487,0.5388888716697693,0.6764243245124817,0.43767255544662476,1.0,0.07777778059244156
15,0.5938271880149841,0.6631085276603699,1e-05,0.37149158120155334,0.8220338821411133,0.23950617015361786,0.6166666746139526,0.6622315049171448,0.3637654483318329,0.7560975551605225,0.3444444537162781
16,0.6098765134811401,0.6596841812133789,1e-05,0.3703050911426544,0.8345864415168762,0.27407407760620117,0.5972222089767456,0.6864761114120483,0.39222705364227295,0.6521739363670349,0.4166666567325592
17,0.6339505910873413,0.6509404182434082,1e-05,0.34344908595085144,0.8511326909065247,0.3246913552284241,0.6555555462837219,0.638226330280304,0.3281829357147217,0.9375,0.3333333432674408
18,0.6320987939834595,0.6520630121231079,1e-05,0.3504381775856018,0.8566666841506958,0.31728395819664,0.6583333611488342,0.6352631449699402,0.3371160626411438,1.0,0.3166666626930237
19,0.6481481194496155,0.6495739817619324,1e-05,0.3262838125228882,0.7857142686843872,0.40740740299224854,0.644444465637207,0.6445964574813843,0.32707035541534424,0.8823529481887817,0.3333333432674408
20,0.6499999761581421,0.6448711156845093,1e-05,0.33160504698753357,0.8648648858070374,0.35555556416511536,0.605555534362793,0.6780329942703247,0.3779512941837311,0.6666666865348816,0.42222222685813904
21,0.6561728119850159,0.6448942422866821,1e-05,0.3305748403072357,0.8504155278205872,0.3790123462677002,0.6777777671813965,0.6400216221809387,0.2979779839515686,0.7857142686843872,0.4888888895511627
22,0.6666666865348816,0.6381222605705261,1e-05,0.31536218523979187,0.8792135119438171,0.38641974329948425,0.6777777671813965,0.6266127824783325,0.3128374218940735,1.0,0.35555556416511536
23,0.6820987462997437,0.6327984929084778,1e-05,0.3025152087211609,0.8753180503845215,0.4246913492679596,0.675000011920929,0.6292024850845337,0.31768378615379333,1.0,0.3499999940395355
24,0.6962962746620178,0.6274858117103577,1e-05,0.29311123490333557,0.89552241563797,0.4444444477558136,0.6527777910232544,0.6345212459564209,0.33504387736320496,1.0,0.3055555522441864
25,0.6969135999679565,0.625866174697876,1e-05,0.2919250726699829,0.9017632007598877,0.44197529554367065,0.7111111283302307,0.6120954155921936,0.2727583348751068,1.0,0.42222222685813904
26,0.7086419463157654,0.6225878000259399,1e-05,0.28541478514671326,0.9203979969024658,0.45679011940956116,0.699999988079071,0.6166536808013916,0.2822650074958801,1.0,0.4000000059604645
27,0.7265431880950928,0.6139063239097595,1e-05,0.26406148076057434,0.9338061213493347,0.48765432834625244,0.6361111402511597,0.6442556381225586,0.35251477360725403,0.9298245906829834,0.2944444417953491
