epoch,accuracy,loss,lr,mse,precision,recall,val_accuracy,val_loss,val_mse,val_precision,val_recall
0,0.4987654387950897,8.676227569580078,1e-05,0.4893859922885895,0.0,0.0,0.5,6.096859931945801,0.49715808033943176,0.0,0.0
1,0.5,4.409041404724121,1e-05,0.4674749970436096,0.5,0.003703703638166189,0.5,3.0593156814575195,0.3725707530975342,0.0,0.0
2,0.530246913433075,2.296461343765259,1e-05,0.4231386184692383,0.7882353067398071,0.08271604776382446,0.5944444537162781,1.672972321510315,0.39245957136154175,1.0,0.18888889253139496
3,0.5808641910552979,1.3414191007614136,1e-05,0.37838342785835266,0.7937219738960266,0.21851852536201477,0.6166666746139526,1.0670664310455322,0.3479197919368744,0.9038461446762085,0.2611111104488373
4,0.6222222447395325,0.9407256245613098,1e-05,0.35218602418899536,0.8461538553237915,0.2987654209136963,0.6833333373069763,0.8142192363739014,0.299774706363678,1.0,0.36666667461395264
5,0.6759259104728699,0.7822222113609314,1e-05,0.29425206780433655,0.8306264281272888,0.44197529554367065,0.7138888835906982,0.7240179181098938,0.2611059248447418,0.9638554453849792,0.4444444477558136
6,0.7030864357948303,0.7230399250984192,1e-05,0.26698336005210876,0.8419958353042603,0.5,0.7166666388511658,0.6947981715202332,0.24682962894439697,0.914893627166748,0.47777777910232544
7,0.7469135522842407,0.6881476044654846,1e-05,0.23127196729183197,0.8846153616905212,0.5679012537002563,0.7555555701255798,0.6714717745780945,0.21630340814590454,0.9259259104728699,0.5555555820465088
8,0.7882716059684753,0.6601824760437012,1e-05,0.1930236667394638,0.9177101850509644,0.6333333253860474,0.699999988079071,0.6789734959602356,0.2666302025318146,0.949999988079071,0.42222222685813904
9,0.8061728477478027,0.6447723507881165,1e-05,0.17734648287296295,0.9320557713508606,0.6604938507080078,0.8333333134651184,0.6284115314483643,0.1415330469608307,0.9285714030265808,0.7222222089767456
10,0.8265432119369507,0.6322807669639587,1e-05,0.16169652342796326,0.955249547958374,0.6851851940155029,0.7361111044883728,0.6582992076873779,0.24478250741958618,0.9569892287254333,0.49444442987442017
11,0.8407407402992249,0.6230866312980652,1e-05,0.14646828174591064,0.9408945441246033,0.7271605134010315,0.644444465637207,0.6879836916923523,0.3380530774593353,1.0,0.2888889014720917
12,0.8512345552444458,0.6143019795417786,1e-05,0.13827843964099884,0.9537479877471924,0.7382715940475464,0.7583333253860474,0.6419753432273865,0.21267545223236084,0.9603960514068604,0.5388888716697693
13,0.8666666746139526,0.6038378477096558,1e-05,0.1220300942659378,0.964062511920929,0.7617284059524536,0.8666666746139526,0.6050628423690796,0.1243320181965828,0.9459459185600281,0.7777777910232544
14,0.8870370388031006,0.5940208435058594,1e-05,0.1076735109090805,0.9771689772605896,0.7925925850868225,0.8472222089767456,0.6104852557182312,0.1387658715248108,0.9194630980491638,0.7611111402511597
15,0.8975308537483215,0.5864262580871582,1e-05,0.0998389944434166,0.9864048361778259,0.8061728477478027,0.8472222089767456,0.6059917211532593,0.1393294483423233,0.9194630980491638,0.7611111402511597
16,0.9030864238739014,0.5804866552352905,1e-05,0.09153076261281967,0.9808542132377625,0.8222222328186035,0.8166666626930237,0.6167917251586914,0.17332154512405396,0.9130434989929199,0.699999988079071
17,0.9055555462837219,0.576380729675293,1e-05,0.08848539739847183,0.985228955745697,0.8234567642211914,0.8666666746139526,0.5968806147575378,0.11401201784610748,0.9074074029922485,0.8166666626930237
18,0.9141975045204163,0.5713558793067932,1e-05,0.08274917304515839,0.9869375824928284,0.8395061492919922,0.8416666388511658,0.6017894148826599,0.14906862378120422,0.9424460530281067,0.7277777791023254
19,0.9141975045204163,0.5696842670440674,1e-05,0.0825580433011055,0.9841269850730896,0.8419753313064575,0.8472222089767456,0.5981178283691406,0.13966093957424164,0.9194630980491638,0.7611111402511597
20,0.924691379070282,0.562709391117096,1e-05,0.07363264262676239,0.9928366541862488,0.855555534362793,0.8333333134651184,0.6044408082962036,0.1595556139945984,0.9166666865348816,0.7333333492279053
21,0.9203703999519348,0.5632468461990356,1e-05,0.07620381563901901,0.9885222315788269,0.8506172895431519,0.7805555462837219,0.6166210770606995,0.19260165095329285,0.9105691313743591,0.6222222447395325
22,0.930246889591217,0.5570275783538818,1e-05,0.06890591979026794,0.9929278492927551,0.8666666746139526,0.8222222328186035,0.5988805294036865,0.15965445339679718,0.939393937587738,0.6888889074325562
23,0.9290123581886292,0.5560226440429688,1e-05,0.0701485350728035,0.9901269674301147,0.8666666746139526,0.800000011920929,0.6100606322288513,0.18693387508392334,0.9090909361839294,0.6666666865348816
24,0.9259259104728699,0.5569431781768799,1e-05,0.0722382664680481,0.9872881174087524,0.8629629611968994,0.8611111044883728,0.5873603820800781,0.12982167303562164,0.9220778942108154,0.7888888716697693
25,0.9290123581886292,0.553126335144043,1e-05,0.06937431544065475,0.9929078221321106,0.8641975522041321,0.8222222328186035,0.5994845628738403,0.15747623145580292,0.8918918967247009,0.7333333492279053
26,0.9296296238899231,0.5521063208580017,1e-05,0.06858354061841965,0.9929178357124329,0.86543208360672,0.8194444179534912,0.5933655500411987,0.16507551074028015,0.9674796462059021,0.6611111164093018
27,0.9364197254180908,0.5480244755744934,1e-05,0.06371115893125534,0.9944055676460266,0.8777777552604675,0.8111110925674438,0.6029762029647827,0.1694703996181488,0.8783783912658691,0.7222222089767456
28,0.9358024597167969,0.5468908548355103,1e-05,0.06373380124568939,0.99301677942276,0.8777777552604675,0.8027777671813965,0.6199670433998108,0.1696208417415619,0.7684729099273682,0.8666666746139526
29,0.9351851940155029,0.5461074709892273,1e-05,0.06367345154285431,0.991631805896759,0.8777777552604675,0.8333333134651184,0.596920907497406,0.1552140712738037,0.875,0.7777777910232544
30,0.9376543164253235,0.543927788734436,1e-05,0.06142719089984894,0.9930459260940552,0.8814814686775208,0.7888888716697693,0.6259422898292542,0.19871845841407776,0.7888888716697693,0.7888888716697693
31,0.9388889074325562,0.5427781939506531,1e-05,0.06099454313516617,0.9944367408752441,0.8827160596847534,0.7888888716697693,0.6127850413322449,0.19303417205810547,0.8333333134651184,0.7222222089767456
32,0.9333333373069763,0.5445409417152405,1e-05,0.06473581492900848,0.9943661689758301,0.8716049194335938,0.8388888835906982,0.5899129509925842,0.15159277617931366,0.912162184715271,0.75
33,0.9407407641410828,0.5410233736038208,1e-05,0.059119805693626404,0.9917355179786682,0.8888888955116272,0.8055555820465088,0.5995070934295654,0.16292713582515717,0.8571428656578064,0.7333333492279053
34,0.9407407641410828,0.5399966239929199,1e-05,0.05932897701859474,0.9930939078330994,0.8876543045043945,0.8083333373069763,0.600145161151886,0.1761447638273239,0.8580645322799683,0.7388888597488403
35,0.9419752955436707,0.5390288829803467,1e-06,0.05821610614657402,0.9944751262664795,0.8888888955116272,0.8083333373069763,0.5983169674873352,0.17194059491157532,0.8775510191917419,0.7166666388511658
36,0.9413580298423767,0.5385707020759583,1e-06,0.05821971595287323,0.9944674968719482,0.8876543045043945,0.8194444179534912,0.5982733964920044,0.16819575428962708,0.8709677457809448,0.75
37,0.9419752955436707,0.5381590127944946,1e-06,0.05803711339831352,0.9944751262664795,0.8888888955116272,0.8277778029441833,0.5980372428894043,0.16567321121692657,0.8687499761581421,0.7722222208976746
38,0.9419752955436707,0.5378024578094482,1e-06,0.058034591376781464,0.9944751262664795,0.8888888955116272,0.8166666626930237,0.5996843576431274,0.16749046742916107,0.8518518805503845,0.7666666507720947
39,0.9419752955436707,0.5374581813812256,1e-06,0.0579996258020401,0.9944751262664795,0.8888888955116272,0.8111110925674438,0.6000003218650818,0.16836251318454742,0.8500000238418579,0.7555555701255798
40,0.9419752955436707,0.5370394587516785,1e-06,0.05804479494690895,0.9944751262664795,0.8888888955116272,0.8027777671813965,0.6075981855392456,0.17914892733097076,0.8303030133247375,0.7611111402511597
41,0.9419752955436707,0.5366882085800171,1e-06,0.05807316675782204,0.9944751262664795,0.8888888955116272,0.7888888716697693,0.6146937012672424,0.19260868430137634,0.8023256063461304,0.7666666507720947
42,0.9419752955436707,0.5362018942832947,1e-06,0.0579722560942173,0.9944751262664795,0.8888888955116272,0.7805555462837219,0.6191490292549133,0.20086093246936798,0.7919074892997742,0.7611111402511597
43,0.9419752955436707,0.5359230041503906,1e-06,0.05796877667307854,0.9944751262664795,0.8888888955116272,0.7805555462837219,0.6175787448883057,0.19825032353401184,0.7885714173316956,0.7666666507720947
44,0.9419752955436707,0.5356715321540833,1e-06,0.058076873421669006,0.9944751262664795,0.8888888955116272,0.7916666865348816,0.6236730217933655,0.19976690411567688,0.7837837934494019,0.8055555820465088
