epoch,accuracy,loss,lr,mse,precision,recall,val_accuracy,val_loss,val_mse,val_precision,val_recall
0,0.4987654387950897,76.26165771484375,1e-05,0.4688841700553894,0.0,0.0,0.5,49.052146911621094,0.3978916108608246,0.0,0.0
1,0.5086419582366943,32.777015686035156,1e-05,0.3753122091293335,0.71875,0.028395062312483788,0.5,20.180376052856445,0.37805604934692383,0.0,0.0
2,0.595678985118866,12.964484214782715,1e-05,0.32299545407295227,0.7902621626853943,0.26049381494522095,0.6861110925674438,7.538174152374268,0.27939528226852417,0.8850574493408203,0.4277777671813965
3,0.6308642029762268,4.699850082397461,1e-05,0.3161587119102478,0.8192771077156067,0.33580246567726135,0.6722221970558167,2.638805389404297,0.2854940891265869,1.0,0.3444444537162781
4,0.6413580179214478,1.723602056503296,1e-05,0.3045799732208252,0.848024308681488,0.3444444537162781,0.7111111283302307,1.0863367319107056,0.24598973989486694,0.9130434989929199,0.46666666865348816
5,0.6703703999519348,0.8744257688522339,1e-05,0.2828788757324219,0.8432835936546326,0.4185185134410858,0.7333333492279053,0.706063449382782,0.24525736272335052,1.0,0.46666666865348816
6,0.6962962746620178,0.6866920590400696,1e-05,0.2702878713607788,0.8785714507102966,0.4555555582046509,0.5972222089767456,0.7351218461990356,0.3344438076019287,0.5845410823822021,0.6722221970558167
7,0.6932098865509033,0.6575860381126404,1e-05,0.2700892984867096,0.8845208883285522,0.4444444477558136,0.7611111402511597,0.62672358751297,0.2242964208126068,0.9607843160629272,0.5444444417953491
8,0.7141975164413452,0.6426517367362976,1e-05,0.25813761353492737,0.9121140241622925,0.4740740656852722,0.7277777791023254,0.6427605152130127,0.24533258378505707,0.8153846263885498,0.5888888835906982
9,0.7265431880950928,0.6359104514122009,1e-05,0.2533054053783417,0.9218390583992004,0.4950617253780365,0.6611111164093018,0.671126663684845,0.29276230931282043,0.6959459185600281,0.5722222328186035
10,0.740123450756073,0.6298506259918213,1e-05,0.23912164568901062,0.9331848621368408,0.5172839760780334,0.7194444537162781,0.652172327041626,0.2667442262172699,0.7724137902259827,0.6222222447395325
11,0.7537037134170532,0.6231117844581604,1e-05,0.22494670748710632,0.9400428533554077,0.5419753193855286,0.7472222447395325,0.6279107928276062,0.22993721067905426,0.8677685856819153,0.5833333134651184
12,0.7617284059524536,0.6178474426269531,1e-05,0.21286232769489288,0.9326530694961548,0.5641975402832031,0.7361111044883728,0.6367530822753906,0.23549018800258636,0.7972028255462646,0.6333333253860474
13,0.7777777910232544,0.6115864515304565,1e-05,0.203688845038414,0.949999988079071,0.5864197611808777,0.7722222208976746,0.6078153252601624,0.21511538326740265,1.0,0.5444444417953491
14,0.789506196975708,0.6078119874000549,1e-05,0.19587013125419617,0.9625246524810791,0.6024691462516785,0.699999988079071,0.6599476933479309,0.272858202457428,0.7195122241973877,0.6555555462837219
15,0.8055555820465088,0.6009999513626099,1e-05,0.1822260320186615,0.9714285731315613,0.6296296119689941,0.7749999761581421,0.615151584148407,0.20874960720539093,0.8897637724876404,0.6277777552604675
16,0.8086419701576233,0.6011673808097839,1e-05,0.1800055056810379,0.9664179086685181,0.6395061612129211,0.7444444298744202,0.6200265884399414,0.2376411408185959,0.9399999976158142,0.5222222208976746
17,0.8160493969917297,0.5969225168228149,1e-05,0.17046378552913666,0.9671533107757568,0.654321014881134,0.7944444417953491,0.6038703322410583,0.19136279821395874,0.9491525292396545,0.6222222447395325
18,0.8302469253540039,0.5928043127059937,1e-05,0.1613042801618576,0.9701230525970459,0.6814814805984497,0.769444465637207,0.6106940507888794,0.19211161136627197,0.8880000114440918,0.6166666746139526
19,0.8339506387710571,0.5880410671234131,1e-05,0.15388095378875732,0.9753954410552979,0.6851851940155029,0.7916666865348816,0.6079028248786926,0.19203998148441315,0.8947368264198303,0.6611111164093018
20,0.8413580060005188,0.5863137245178223,1e-05,0.14890369772911072,0.9726495742797852,0.7024691104888916,0.7916666865348816,0.6084081530570984,0.18922290205955505,0.8832116723060608,0.6722221970558167
21,0.8469135761260986,0.5849722623825073,1e-05,0.14591050148010254,0.9878472089767456,0.7024691104888916,0.7777777910232544,0.6060606837272644,0.18786591291427612,0.9166666865348816,0.6111111044883728
