epoch,accuracy,loss,lr,mse,precision,recall,val_accuracy,val_loss,val_mse,val_precision,val_recall
0,0.4987654387950897,76.25238800048828,1e-05,0.4758828282356262,0.0,0.0,0.5,49.032894134521484,0.45481759309768677,0.0,0.0
1,0.5049382448196411,32.733890533447266,1e-05,0.4016936421394348,0.699999988079071,0.017283950001001358,0.5,20.12691879272461,0.38190925121307373,0.0,0.0
2,0.5987654328346252,12.906257629394531,1e-05,0.33967453241348267,0.8305785059928894,0.2481481432914734,0.6027777791023254,7.511362552642822,0.34568965435028076,0.6796116232872009,0.3888888955116272
3,0.6179012060165405,4.6465582847595215,1e-05,0.3317388892173767,0.8281787037849426,0.297530859708786,0.6694444417953491,2.605461359024048,0.2974621057510376,0.9066666960716248,0.3777777850627899
4,0.6425926089286804,1.6910970211029053,1e-05,0.3095288574695587,0.8620689511299133,0.3395061790943146,0.5861111283302307,1.142368197441101,0.3577099144458771,0.6000000238418579,0.5166666507720947
5,0.6561728119850159,0.8631064891815186,1e-05,0.2976958155632019,0.8428184390068054,0.3839506208896637,0.6499999761581421,0.725563108921051,0.32351240515708923,1.0,0.30000001192092896
6,0.6858024597167969,0.6848156452178955,1e-05,0.2842547595500946,0.8716049194335938,0.4358024597167969,0.5777778029441833,0.7393298745155334,0.3629535138607025,0.5729166865348816,0.6111111044883728
7,0.6716049313545227,0.6608449220657349,1e-05,0.284132719039917,0.8492462038993835,0.41728395223617554,0.6638888716697693,0.6528666615486145,0.2502198815345764,0.7565217614173889,0.4833333194255829
8,0.6913580298423767,0.647232174873352,1e-05,0.27240002155303955,0.8762136101722717,0.4456790089607239,0.7055555582046509,0.6520464420318604,0.26000797748565674,0.7936508059501648,0.5555555820465088
9,0.7067901492118835,0.639301598072052,1e-05,0.26523521542549133,0.9055690169334412,0.46172839403152466,0.6527777910232544,0.6470029950141907,0.31896287202835083,1.0,0.3055555522441864
10,0.7277777791023254,0.6321812868118286,1e-05,0.24488389492034912,0.9164785742759705,0.5012345910072327,0.7666666507720947,0.6188644766807556,0.2232368439435959,0.9285714030265808,0.5777778029441833
11,0.7345678806304932,0.6278688311576843,1e-05,0.2360517382621765,0.9059829115867615,0.5234568119049072,0.7111111283302307,0.6264917850494385,0.25720128417015076,0.9750000238418579,0.4333333373069763
12,0.7450617551803589,0.622402012348175,1e-05,0.2306080311536789,0.9440715909004211,0.5209876298904419,0.7333333492279053,0.6349712610244751,0.2385648488998413,0.8181818127632141,0.6000000238418579
13,0.7666666507720947,0.6161271929740906,1e-05,0.20981481671333313,0.9319999814033508,0.575308620929718,0.6861110925674438,0.6412371397018433,0.29934605956077576,1.0,0.3722222149372101
14,0.7814815044403076,0.6103419661521912,1e-05,0.19986455142498016,0.9453125,0.5975308418273926,0.6833333373069763,0.6650872230529785,0.26924026012420654,0.6896551847457886,0.6666666865348816
15,0.8080247044563293,0.6019818782806396,1e-05,0.17913755774497986,0.9681050777435303,0.6370370388031006,0.7583333253860474,0.6262998580932617,0.2153589278459549,0.8251748085021973,0.6555555462837219
16,0.8086419701576233,0.6012689471244812,1e-05,0.17363862693309784,0.9578754305839539,0.6456789970397949,0.7638888955116272,0.6130673289299011,0.2203095704317093,1.0,0.5277777910232544
17,0.8277778029441833,0.593802273273468,1e-05,0.1629101186990738,0.9783783555030823,0.6703703999519348,0.7805555462837219,0.6194566488265991,0.2035646289587021,0.8633093237876892,0.6666666865348816
18,0.8296296000480652,0.5912390947341919,1e-05,0.1567237228155136,0.9784946441650391,0.6740740537643433,0.7805555462837219,0.6121487021446228,0.1884841024875641,0.8686131238937378,0.6611111164093018
19,0.845678985118866,0.5858989357948303,1e-05,0.1423235535621643,0.9810996651649475,0.7049382925033569,0.7888888716697693,0.6074053645133972,0.18018071353435516,0.888059675693512,0.6611111164093018
20,0.854938268661499,0.5817094445228577,1e-05,0.13650573790073395,0.9931389093399048,0.7148148417472839,0.7888888716697693,0.6159259676933289,0.1855877786874771,0.8561643958091736,0.6944444179534912
