epoch,accuracy,loss,lr,mse,precision,recall,val_accuracy,val_loss,val_mse,val_precision,val_recall
23,0.8283950686454773,0.5900148153305054,1e-05,0.15751664340496063,0.9716312289237976,0.6765432357788086,0.800000011920929,0.6095498204231262,0.18821601569652557,0.8857142925262451,0.6888889074325562
24,0.8382716178894043,0.587144136428833,1e-05,0.15142101049423218,0.980701744556427,0.690123438835144,0.7194444537162781,0.6545791029930115,0.24711236357688904,0.7182320356369019,0.7222222089767456
25,0.8438271880149841,0.5843565464019775,1e-05,0.14737406373023987,0.976068377494812,0.7049382925033569,0.7638888955116272,0.6145756840705872,0.21115730702877045,0.9279279112815857,0.5722222328186035
26,0.8475308418273926,0.5823583602905273,1e-05,0.14174699783325195,0.9828473329544067,0.7074074149131775,0.7472222447395325,0.6243797540664673,0.22477203607559204,0.9238095283508301,0.5388888716697693
27,0.8617283701896667,0.57829749584198,1e-05,0.13115106523036957,0.9819079041481018,0.7370370626449585,0.7777777910232544,0.6130763292312622,0.20081038773059845,0.8676470518112183,0.6555555462837219
28,0.8580247163772583,0.5794519782066345,1e-05,0.13226798176765442,0.9754098653793335,0.7345678806304932,0.8055555820465088,0.6038691997528076,0.17770592868328094,0.8873239159584045,0.699999988079071
29,0.864814817905426,0.575236976146698,1e-05,0.12786078453063965,0.9900497794151306,0.7370370626449585,0.7166666388511658,0.6256913542747498,0.24634698033332825,0.9333333373069763,0.46666666865348816
30,0.875308632850647,0.5724550485610962,1e-05,0.11962801963090897,0.9871794581413269,0.760493814945221,0.699999988079071,0.6839764714241028,0.2796509861946106,0.6636363863945007,0.8111110925674438
31,0.8722222447395325,0.5722789764404297,1e-05,0.12173200398683548,0.9839486479759216,0.7567901015281677,0.8111110925674438,0.6049411296844482,0.1801552027463913,0.8888888955116272,0.7111111283302307
32,0.8771604895591736,0.5700619220733643,1e-05,0.11679589748382568,0.9841521382331848,0.7666666507720947,0.7527777552604675,0.61317378282547,0.22394753992557526,0.969072163105011,0.5222222208976746
