epoch,accuracy,loss,lr,mse,precision,recall,val_accuracy,val_loss,val_mse,val_precision,val_recall
0,0.49938270449638367,76.3521499633789,1e-05,0.4693794846534729,0.0,0.0,0.5,49.150882720947266,0.4729180634021759,0.0,0.0
1,0.5,32.80845642089844,1e-05,0.41961658000946045,0.0,0.0,0.5,20.16326141357422,0.35217157006263733,0.0,0.0
2,0.5388888716697693,12.919400215148926,1e-05,0.36417239904403687,0.78899085521698,0.1061728373169899,0.625,7.46239709854126,0.3502959907054901,1.0,0.25
3,0.5969135761260986,4.626880645751953,1e-05,0.34340646862983704,0.8054474592208862,0.25555557012557983,0.6388888955116272,2.5963165760040283,0.33504483103752136,0.8048780560493469,0.36666667461395264
4,0.6191357970237732,1.6781352758407593,1e-05,0.32797181606292725,0.8409894108772278,0.2938271462917328,0.574999988079071,1.1345694065093994,0.3571625053882599,0.5882353186607361,0.5
5,0.6456789970397949,0.8561885356903076,1e-05,0.31758955121040344,0.8575757741928101,0.3493827283382416,0.5972222089767456,0.7266715168952942,0.34376969933509827,1.0,0.1944444477558136
6,0.6679012179374695,0.6836428642272949,1e-05,0.2928377091884613,0.8560209274291992,0.4037036895751953,0.6194444298744202,0.7026171684265137,0.2910937964916229,0.6405228972434998,0.5444444417953491
7,0.6716049313545227,0.658944308757782,1e-05,0.2808239161968231,0.8638743162155151,0.40740740299224854,0.6861110925674438,0.6526851654052734,0.25756457448005676,0.772357702255249,0.5277777910232544
8,0.6950617432594299,0.645756721496582,1e-05,0.2713601887226105,0.889162540435791,0.4456790089607239,0.6944444179534912,0.645188570022583,0.2575646638870239,0.8181818127632141,0.5
9,0.7055555582046509,0.6411879658699036,1e-05,0.26595187187194824,0.886310875415802,0.47160494327545166,0.6805555820465088,0.6396796107292175,0.29562827944755554,1.0,0.3611111044883728
10,0.7086419463157654,0.6375241875648499,1e-05,0.2587713301181793,0.900473952293396,0.4691357910633087,0.7416666746139526,0.6217207908630371,0.23622748255729675,0.939393937587738,0.5166666507720947
11,0.7271605134010315,0.631574273109436,1e-05,0.24133045971393585,0.8965517282485962,0.5135802626609802,0.6527777910232544,0.6441298723220825,0.3027603328227997,1.0,0.3055555522441864
12,0.7419753074645996,0.6255051493644714,1e-05,0.23373688757419586,0.9188033938407898,0.5308641791343689,0.7638888955116272,0.615592896938324,0.21953067183494568,0.9439252614974976,0.5611110925674438
13,0.7586419582366943,0.6195395588874817,1e-05,0.2226877510547638,0.9373695254325867,0.5543209910392761,0.7444444298744202,0.6159146428108215,0.2384350448846817,1.0,0.4888888895511627
14,0.7623456716537476,0.617692232131958,1e-05,0.21048030257225037,0.9241517186164856,0.5716049671173096,0.7583333253860474,0.6127190589904785,0.21084879338741302,0.9189189076423645,0.5666666626930237
15,0.7783950567245483,0.612496018409729,1e-05,0.197108194231987,0.936170220375061,0.5975308418273926,0.7638888955116272,0.619779646396637,0.2204977422952652,0.8991596698760986,0.5944444537162781
16,0.7864197492599487,0.6080624461174011,1e-05,0.19004011154174805,0.939393937587738,0.6123456954956055,0.730555534362793,0.6245911717414856,0.25194743275642395,1.0,0.4611110985279083
17,0.8018518686294556,0.6035615801811218,1e-05,0.18094152212142944,0.9553072452545166,0.6333333253860474,0.7888888716697693,0.6088248491287231,0.20018687844276428,0.9262295365333557,0.6277777552604675
18,0.8129629492759705,0.5978536009788513,1e-05,0.16710378229618073,0.9584086537361145,0.654321014881134,0.7833333611488342,0.6113237142562866,0.18296225368976593,0.8591549396514893,0.6777777671813965
19,0.8246913552284241,0.5962189435958862,1e-05,0.16285721957683563,0.961403489112854,0.6765432357788086,0.7333333492279053,0.6215956211090088,0.2257584184408188,0.9772727489471436,0.47777777910232544
20,0.8413580060005188,0.5887888669967651,1e-05,0.14738324284553528,0.9859402179718018,0.6925926208496094,0.769444465637207,0.610169529914856,0.2082815021276474,1.0,0.5388888716697693
21,0.8432098627090454,0.5872499346733093,1e-05,0.1448277086019516,0.9776632189750671,0.7024691104888916,0.7194444537162781,0.6250696182250977,0.23164817690849304,0.9438202381134033,0.46666666865348816
22,0.8481481671333313,0.5845304727554321,1e-05,0.14049188792705536,0.9779661297798157,0.7123456597328186,0.6138888597488403,0.6641672849655151,0.34658998250961304,1.0,0.22777777910232544
23,0.855555534362793,0.5826359391212463,1e-05,0.1341145783662796,0.9736841917037964,0.7308642268180847,0.8277778029441833,0.5997540950775146,0.15834686160087585,0.8881579041481018,0.75
24,0.86543208360672,0.5795624256134033,1e-05,0.12557710707187653,0.9743589758872986,0.750617265701294,0.769444465637207,0.6197863221168518,0.19850043952465057,0.8391608595848083,0.6666666865348816
25,0.8728395104408264,0.5755740404129028,1e-05,0.11662042140960693,0.9824281334877014,0.7592592835426331,0.7833333611488342,0.6150058507919312,0.18904143571853638,0.8445945978164673,0.6944444179534912
26,0.8820987939834595,0.5726226568222046,1e-05,0.11099269241094589,0.9768875241279602,0.7827160358428955,0.8166666626930237,0.5996429324150085,0.15574663877487183,0.8904109597206116,0.7222222089767456
27,0.8864197731018066,0.5709343552589417,1e-05,0.10908293724060059,0.9830247163772583,0.7864197492599487,0.8194444179534912,0.5983847379684448,0.16673652827739716,0.9259259104728699,0.6944444179534912
28,0.894444465637207,0.5677595138549805,1e-05,0.10047672688961029,0.9863013625144958,0.800000011920929,0.8166666626930237,0.5917968153953552,0.15609851479530334,0.9384615421295166,0.6777777671813965
29,0.9012345671653748,0.5643934011459351,1e-05,0.09643445163965225,0.9909365773200989,0.809876561164856,0.8138889074325562,0.6038763523101807,0.15351003408432007,0.8598726391792297,0.75
30,0.9024691581726074,0.5635097026824951,1e-05,0.09381234645843506,0.9894894957542419,0.8135802745819092,0.7805555462837219,0.624960720539093,0.18411371111869812,0.7790055274963379,0.7833333611488342
31,0.9018518328666687,0.5641177892684937,1e-05,0.09527701884508133,0.9894737005233765,0.8123456835746765,0.8027777671813965,0.6150709986686707,0.17227108776569366,0.8114285469055176,0.7888888716697693
32,0.9037036895751953,0.5617339611053467,1e-05,0.09101863205432892,0.9866071343421936,0.8185185194015503,0.7777777910232544,0.6004034876823425,0.18159355223178864,0.931034505367279,0.6000000238418579
33,0.9086419939994812,0.5593729019165039,1e-05,0.08834099769592285,0.9896449446678162,0.8259259462356567,0.7944444417953491,0.6017983555793762,0.16513104736804962,0.8897058963775635,0.6722221970558167
34,0.9123457074165344,0.5573803782463074,1e-05,0.08562634140253067,0.9911764860153198,0.8320987820625305,0.8111110925674438,0.6101823449134827,0.17402613162994385,0.845678985118866,0.7611111402511597
35,0.9135802388191223,0.5565016865730286,1e-05,0.08372943103313446,0.9926470518112183,0.8333333134651184,0.7777777910232544,0.6277255415916443,0.19951264560222626,0.7906976938247681,0.7555555701255798
36,0.9129629731178284,0.5569472908973694,1e-05,0.08356747776269913,0.9926362037658691,0.8320987820625305,0.8138889074325562,0.6003172397613525,0.16045024991035461,0.8692810535430908,0.7388888597488403
37,0.9172839522361755,0.5542383790016174,1e-05,0.07953282445669174,0.9884393215179443,0.8444444537162781,0.8222222328186035,0.5984670519828796,0.16388000547885895,0.9027777910232544,0.7222222089767456
38,0.9203703999519348,0.5528652667999268,1e-05,0.07894598692655563,0.9927641153335571,0.8469135761260986,0.7916666865348816,0.6238322854042053,0.18857665359973907,0.7868852615356445,0.800000011920929
39,0.9228395223617554,0.551113486289978,1e-06,0.07701226323843002,0.9942280054092407,0.8506172895431519,0.8111110925674438,0.6024976372718811,0.1673954427242279,0.8684210777282715,0.7333333492279053
40,0.9222221970558167,0.5502736568450928,1e-06,0.07697241753339767,0.9942196607589722,0.8493826985359192,0.8138889074325562,0.6035877466201782,0.16889959573745728,0.8692810535430908,0.7388888597488403
41,0.9240740537643433,0.5493174195289612,1e-06,0.07533497363328934,0.9942445755004883,0.8530864119529724,0.8083333373069763,0.6052935123443604,0.17397738993167877,0.8675496578216553,0.7277777791023254
42,0.9240740537643433,0.5488400459289551,1e-06,0.07493384927511215,0.9942445755004883,0.8530864119529724,0.8138889074325562,0.6031267642974854,0.17287614941596985,0.8791946172714233,0.7277777791023254
43,0.924691379070282,0.5485274791717529,1e-06,0.07496262341737747,0.9942528605461121,0.8543210029602051,0.8027777671813965,0.6102649569511414,0.18068936467170715,0.8471337556838989,0.7388888597488403
44,0.9234567880630493,0.5487992763519287,1e-06,0.07589848339557648,0.9942362904548645,0.8518518805503845,0.8055555820465088,0.6101071834564209,0.1788221150636673,0.8525640964508057,0.7388888597488403
